1|30 6782683845158813662 + 6437150933890504388 + 879446713162864239 + 8022314707056362284 + 7577663856492190454
1|31 4691557026684659969 + 3666743186770586267 + 2614670245279460603 + 1038185509959338319 + 1030621883450783451
1|32 2450370786771561764 + 1790233866925211420 + 7535541278287638335 + 1228991624846702876 + 3818491539947244754
1|33 6254824548569231043 + 8124514598371713549 + 1914210645549071827 + 975562844520365347 + 651866443632597247
1|34 7906041511253596484 + 4698771344554306158 + 7460978695010241528 + 3487783540963830857 + 2905181351158257847
1|35 8457696370459447446 + 7244109344596660606 + 8299807432597518557 + 8213198836360000062 + 5056972424843787250
1|36 3833715480203580007 + 7524949877156325727 + 6201664240512102269 + 3263555955520045311 + 4123517127227509862
1|37 8186799453435160608 + 3400133281517768482 + 2510773987672364148 + 3939929673339081398 + 7515702132922174215
1|38 418892215041841024 + 1057341678632790817 + 2284854391769610900 + 8268449087842264920 + 7741846980061040472
1|39 5460552458016680595 + 6216417681267201984 + 3132553688814696058 + 5991001337811001320 + 6642141807991822265
1|40 4681845572799313663 + 1499512655100130966 + 3360222695181480776 + 7946501902988489625 + 4452790232706634910
1|41 9148989256829351876 + 5264016669303905548 + 2423800197581684105 + 7430267968085923045 + 338775321906542668
1|42 1517311250396921655 + 7858394064619358970 + 5462137168914789543 + 89618386379211214 + 5386907467839052028
1|43 8505888140226596148 + 4941477914168769466 + 944763602129195413 + 5666951041109526419 + 2161027958789846427
1|44 8276665719826666634 + 3198577443055585009 + 2995769403889432153 + 1175697853394720283 + 5711939964656134969
1|45 2040375784424025134 + 8184394547608039074 + 3497644042911259083 + 8634574139558085859 + 1302668938095825499
1|46 583248071479358603 + 3456107603188781746 + 5817679906046325082 + 3206926825918946724 + 4172696937339407691
1|47 1230574205814079327 + 7227066659317396744 + 8652150347811278381 + 7012369790105965817 + 209638828093600226
1|48 6956393224280634280 + 3921165728059667646 + 2892035090823973792 + 5390756061282480015 + 136744834521589820
1|49 9000750964656001800 + 1789202213092281293 + 9196545468145309156 + 7778038027387075242 + 3774094201224890805
1|50 279497578866844520 + 8025958100521755377 + 4885596792103768858 + 710099673097636089 + 210109456790664475
1|51 994872233074591463 + 4856010135002526966 + 4437021947420187997 + 4044923485877100267 + 5318426288553670450
1|52 8994305794474327430 + 8456602286873039105 + 1588637186098688587 + 6009100836715710758 + 8470911208769252465
1|53 5291618235071581800 + 3737773636093555442 + 5592271259182214658 + 3189559019080619146 + 5134692514989521316
1|54 4695143773915541242 + 8780107474666680683 + 656652443675655703 + 1966510301242147325 + 2382622196516786887
1|55 2577629705591162383 + 4066558235828716699 + 8952222356246733457 + 3114101829569357001 + 2629583907902606346
1|56 5892351623774937226 + 5856206089225084930 + 604244412299805027 + 5500192817277317300 + 2257535380964403170
1|57 226297611244042591 + 7819157261737977604 + 5373788999545383449 + 4157687053287145543 + 5495218760881818279
1|58 1106147121791842116 + 5083305035929850917 + 2577764879852125894 + 7769376992087706937 + 1491999551475754712
1|59 2772505708805240849 + 632218147463352189 + 4648664189394438434 + 93691305436735407 + 941878186849578936
1|60 6516727589492672984 + 2160278238307010294 + 5370018434197191004 + 7490510050063715119 + 2253909450593120354
1|61 5491341574904360127 + 2607404644677220802 + 7133936603329600838 + 2273576252429484957 + 2020151235654285144
1|62 3649424123628337528 + 2327169481642555646 + 4120795466003234721 + 2052699118433121328 + 5494253850955476110
1|63 2486222781659911790 + 4700614695008040945 + 8724550273938767972 + 2026604823945130410 + 1842967128031177380
1|64 7335163007344111921 + 5868261891037969462 + 5602231233387441516 + 3743913416990050509 + 4197967916544960517
1|65 6541471921406931261 + 3435160245092762786 + 6883364269767702095 + 5878328412357161937 + 1188683890158088685
1|66 5144677331330329389 + 3510994747526816564 + 2938084705396681889 + 2586922400494546549 + 1887605847126192186
1|67 2564471401742766122 + 4029614661672916614 + 6565535882437977145 + 4206520687818278650 + 4527508477522044466
1|68 8575287778090826100 + 8154063595209874830 + 2227111110187738926 + 2846099963644395392 + 7551738810721907619
1|69 5079083549041976845 + 847156365757506520 + 1758100248268073964 + 87717100779466272 + 6927165646011942471
1|70 3100495991196308144 + 772083842298681567 + 4084993990325634054 + 2152468136925091975 + 8789143305915889445
1|71 7343877253716713236 + 8090531991389721479 + 1034180775741218142 + 7232553215092882915 + 5453646787297738782
1|72 8229146428994032484 + 6176708268259074694 + 6855684089557149782 + 7225789049394799238 + 5579650367090475354
1|73 1487242429412634335 + 3042753872394184736 + 477181601797805624 + 9208081696675016606 + 6824372406172688555
1|74 2054531136869608099 + 3326190331582693491 + 1169661408403504934 + 6806970369939716481 + 3408838824082773115
1|75 5256664000222656945 + 5024481260321108092 + 1212871442155017555 + 7613421159303638275 + 9115498284970990591
1|76 7138564418917571691 + 5356378269137849528 + 3565353788697183795 + 7886614504066511960 + 3605581091131138296
1|77 3924049809906919267 + 833753759332076077 + 6235535905982797760 + 3967321539919594911 + 8371402333412638516
1|78 2798972414170828115 + 4017335016677600832 + 6749448133790208291 + 1723990843652229225 + 5093875064980142232
1|79 5399984476167861763 + 1685813875128680025 + 4178957481189244280 + 1260604994890444145 + 1304032431019467849
1|80 4316293369143768818 + 7931432644492953514 + 7000216502058927493 + 6390600365018425398 + 8976789766510174421
1|81 5285266595415487683 + 4960317109264292913 + 3537645012206808620 + 1118551913351965249 + 3289188428104868291
1|82 4045663443886329293 + 2285056096938401293 + 1938186400066902894 + 3831005464130809767 + 5190400838454516541
1|83 8163899573502972110 + 8086731295202977911 + 4152902721580356558 + 1462004727062029244 + 8510312443803555191
1|84 7375507508184973315 + 8415200949006024907 + 6414540467539464382 + 2600101715115694220 + 8561805766108420007
1|85 3510762912621026474 + 2057027858049537191 + 7819414982288714405 + 1003155037120051044 + 1911620893758402990
1|86 1601460296636973702 + 1711903790708683797 + 4657509633674232822 + 6501257554509535995 + 5740855888087895106
1|87 8701580378502653962 + 1163766205733935197 + 6294156853909563283 + 1541311167868439566 + 8231183440396608553
1|88 1849640180169303525 + 8083261801503675620 + 8530786634182030346 + 4927990039117048236 + 2180420242579712085
1|89 5585673200325403557 + 2632229049737154896 + 8687477963409882621 + 1990107090545162607 + 1033613812057007656
1|90 5335640230082338004 + 7578588039101756297 + 4016641364028517262 + 3625484649465797348 + 4400253201032215081
1|91 8067470148772643462 + 3313372977803654758 + 5326074164439878899 + 5029720184090581413 + 601553895568162722
1|92 825298658942541412 + 6539577010383766675 + 677643992173606395 + 1061014347547497232 + 3735781646491946707
1|93 5630476889605932966 + 1729350851591058874 + 9203454376511558471 + 3472296629908118650 + 7253559811531920847
1|94 4668880159741333037 + 7848887203323933456 + 2391854747824174417 + 7078298288180129504 + 100766740665920832
1|95 2501860534111299863 + 6546201996603066739 + 6214037986104129409 + 8798028516315480779 + 1834320847132302261
1|96 802237792684351592 + 3218789160093533573 + 5116570236196072285 + 5321448390946737918 + 1051553608729078611
1|97 4830050597383763326 + 7105063426324053944 + 711877123465515026 + 5925744385627251618 + 6596761240160302925
1|98 1226766219357507420 + 6925257195009033926 + 414033069360004591 + 755837585220486006 + 2908742457863703372
1|99 8728128539487120489 + 6415717260388530264 + 1534955404395331533 + 7178067984518607711 + 5251265712261169617
1|100 6213998358706543939 + 4989740313332214562 + 9105527965181207744 + 1000574606710904726 + 9037282133988470237
2|1 2605997777002754957 + 1978370616741202071 + 2900572297248605549 + 483331460039906899 + 341090224730559355
2|2 1507423180064201167 + 7277650822787493 + 4388591833929767371 + 4707705899620844921 + 5230508544274913685
2|3 7928018666571511639 + 5602658856691421812 + 2009127778437137998 + 663397892500417569 + 2029188291108070531
2|4 5206744016678573466 + 683793563827064873 + 6924812752328281117 + 8028371474113190827 + 4228826650955998592
2|5 140375511258401129 + 7682720224238463131 + 1165727085228231712 + 3706797287915901751 + 3524936766967898693
2|6 6746722153065981624 + 8475709063191084289 + 6534328930988149880 + 3252158493612589095 + 3882481181889697300
2|7 6211107055025188139 + 7507904080463939281 + 627577990301659684 + 1546539775298277326 + 1093200090386829558
2|8 8726578468452898109 + 2417580676342472659 + 2961248587037854214 + 5042121473266985070 + 3729164679716395882
2|9 147290844359101072 + 7524694046164274753 + 6475120888570129482 + 1347262750227701881 + 7076120178702960264
2|10 1862159561626011439 + 4126438021760082950 + 7319168913299178126 + 8662027869869890667 + 9048978177094794658
2|11 1207398482912564425 + 4522449283041596244 + 5798867520479467977 + 1874698198585672755 + 7713670161160610508
2|12 3611655958383150198 + 3618174772831842734 + 7382217014650037825 + 8089171632564708349 + 6316416109827777575
2|13 7060127527898135710 + 8665062562208796656 + 7467026422433802356 + 4165328185485579877 + 4837476217066525532
2|14 3598368223430746790 + 4092272859639245498 + 7164619710366536076 + 9051913165703742666 + 4339719265543035278
2|15 7101093148994003262 + 8643871933522463414 + 2139918930673165951 + 5142197345625128472 + 8849407473349019041
2|16 1215870385838165414 + 8446958436004658320 + 2294741173108282249 + 4829993127823510985 + 8372501645439377217
2|17 6847480653620837576 + 6445685184169044001 + 7709295059950900195 + 6596092502547118676 + 3170386776638236011
2|18 1725308212722171821 + 7687801579332951078 + 3030955240684180720 + 3055492958652576792 + 1460929875564971147
2|19 5453992917047641956 + 2970020321441365285 + 2818668564810827847 + 1268157327746943244 + 1920893306953103996
2|20 7096180239370113218 + 8115225275320926927 + 7079375128869501789 + 8042049438830210586 + 8907065623287961218
2|21 2847211474056325791 + 7603223393489913546 + 7521923773662683751 + 6528500804603858413 + 1740343075828646412
2|22 3834549975195109602 + 6765359902983233645 + 8563138743519129232 + 9036300073154098502 + 3198821473242196489
2|23 1578426687281255125 + 283497694824638060 + 5277480876615487664 + 45096669710126497 + 3104584213270715747
2|24 33880189610837303 + 3519425002039565297 + 3291669184794935493 + 7637888354430723190 + 652153222635543434
2|25 7894367725176716457 + 5891435488964009573 + 7886197123831659381 + 919402293942623715 + 1751225481490762465
2|26 7285354355776206976 + 6755937610182441402 + 5758402954155168389 + 376641817693983843 + 3679006562787431477
2|27 8100735447997396789 + 7668453527644783787 + 2256439623582353006 + 4387193792325550098 + 319220838713192142
2|28 6157315402399298735 + 7320495869651981297 + 5152714809323543644 + 8455279362378594193 + 7484992853547799558
2|29 6059144724784911435 + 1556656417983698415 + 6380509822721132961 + 7384164830909019691 + 5171139263458629601
2|30 3809015100925065119 + 7130688133461873400 + 2898069557785456874 + 5698743398158126453 + 6464785670185083692
2|31 6439577003586562532 + 3945943048965634376 + 5266160269267571759 + 1905367162867982833 + 949211147415344240
2|32 5402294264124998527 + 4933717410577411117 + 2019027786776673677 + 2565639257193003269 + 6226623121612405468
2|33 4614938583515528927 + 317899045414394003 + 7402226632587326379 + 3366392710959195473 + 3261787644398839325
2|34 4300202939122759877 + 8104092133029599794 + 4632705275285739230 + 336573690114941201 + 1370365002578771258
2|35 724776453026870937 + 8954954301880053817 + 2285963560034625346 + 8768594068938916192 + 6487244936428463525
2|36 720710038376251078 + 1087158918362672613 + 7725042318174417569 + 5461603931363098260 + 4717403685907290544
2|37 5054730591615785309 + 450596827963994523 + 7175346996857937968 + 8204646394912515674 + 1087003938958009020
2|38 3004179001838064183 + 8797967758398380395 + 2116490615160947183 + 610393352159171563 + 7439705134196972913
2|39 3898695158432177182 + 8209815339819827489 + 4839010759779817272 + 5538552337157107525 + 7400258934819132
2|40 1663903227873770064 + 8889031542612659245 + 1631675054701600496 + 2453606189331793836 + 4160201652637594210
2|41 1983350723786846919 + 2594651130183023008 + 1192978966282465044 + 5615667190928487317 + 8079032203537414879
2|42 3165039034272195145 + 5951811605840775363 + 4314485154075820764 + 3685128159726223136 + 254472328541264222
2|43 4609560004221701573 + 1334358843324868295 + 4518027025801985926 + 2324763035767692506 + 7958166728160967449
2|44 7808789649084970031 + 4925656791933192049 + 3898791286466938925 + 1781150527312116187 + 6753903805701154676
2|45 6208511073474205221 + 2341629970829384047 + 1305505090267756860 + 6530878918563796471 + 2410814612599679770
2|46 6848828535767112194 + 6923963466855921241 + 4476082291720127820 + 1154733308319936417 + 1654161864247998131
2|47 3223720093344554229 + 5328510570482917127 + 8974526004064018233 + 1279458617060847979 + 7632642426329840328
2|48 8834451956435407150 + 3190888893233220881 + 2745253750085496022 + 3678927766562105191 + 2159996630614719238
2|49 1743825503930884434 + 5998294781314678434 + 98354218332137893 + 7950201611920787431 + 2461995061657356367
2|50 2154432721144200273 + 3570803771844456032 + 363561896733600248 + 2503780517201730072 + 6580169716391336338
2|51 4119881011791509666 + 8727657834354818483 + 5654291039999420996 + 330409031009051588 + 8721427841547230393
2|52 2778092595506258091 + 1125303808582084565 + 5349185566969939415 + 5223048465912845991 + 4665824080494075236
2|53 7609452315718863475 + 8704941681312184174 + 7051034072504556498 + 91324161845904284 + 7761995059489502213
2|54 1268773097492909606 + 1987211914481817489 + 349837864843724205 + 6746628715266770644 + 1745823774194967428
2|55 4926973789526412700 + 3537299716541088300 + 2729528480585494662 + 8374909723624221469 + 5191446913612207128
2|56 3757795166607970151 + 3593817396988659298 + 5218172923289415104 + 940193206357257668 + 16675642758856331
2|57 1302996585364749064 + 7550403460464796633 + 5849277873379933827 + 5186455057031749818 + 481024046976466768
2|58 8104604984300220081 + 2170448635477048901 + 9101543804744316219 + 6353383142993821370 + 6727736984192612080
2|59 1707685818648263664 + 3332658651756553304 + 691508180821381673 + 3511134695459741440 + 2433946801074763602
2|60 2826666270475198051 + 5759353693850550038 + 7223380750907582161 + 6801691597716730336 + 3816968334333427516
2|61 4623760140836878888 + 5379469636231292309 + 1142218284425128845 + 5487272142776360022 + 6108216498809599080
2|62 2775301507778526299 + 7609263180080086342 + 1904956841260215920 + 7666570378039541004 + 7963214232708952346
2|63 6893368246184465145 + 1386882759706151834 + 4235739561110845394 + 6146152948722801236 + 7253040783757901871
2|64 6322458866487398651 + 3939474838134403500 + 2919723871516535927 + 3047497751199999605 + 6835297798422407656
2|65 1316228406918049912 + 8854361376535390697 + 1510766108606772621 + 539936281448414184 + 4534142195720781632
2|66 3493256225043730134 + 6156204683399755591 + 4488937501685882699 + 3249331109819405737 + 6267432245470840236
2|67 5970069071917031396 + 8973384448322631232 + 2417577433909842226 + 1726218388921330591 + 3121530888874084820
2|68 6322780108392747843 + 72375092853954029 + 7622132817840200410 + 6671555180958162434 + 5548389201995519734
2|69 2914330726335740348 + 2597525229781615228 + 2368262229266833383 + 4417342975321193610 + 3164148836928200090
2|70 5012016615038710816 + 3744566189179510665 + 8667545794880970415 + 1353175475784013173 + 6897608963149975381
2|71 3136792973531203560 + 8134155733277676784 + 1688879974062914049 + 3909108118565100893 + 19820635222497680
2|72 6609855364731356627 + 8004680887958492807 + 3728747154522397268 + 8900057711755101346 + 6037630882015927579
2|73 5006086817426539010 + 361414578203118344 + 933840939747398306 + 8828177494033781624 + 3175763602603338885
2|74 1237573753498879969 + 7873408664518865208 + 352175433126301515 + 7276696078818644297 + 7961663707670162520
2|75 355439255754547632 + 5112211377992987977 + 4336783358719072402 + 328884304716060506 + 8133407506720881189
2|76 1769787113711375266 + 9018841317829817460 + 5792841032232983420 + 825117176133094932 + 1693220633415557115
2|77 7745694083829564492 + 73176030380029556 + 3086630585749696660 + 8932223176299950955 + 7183071544148450787
2|78 7254060428406542979 + 6066680177836340263 + 6533427962455628838 + 3026716150387861652 + 2195198147883826246
2|79 6302461782164395853 + 8407124007966364331 + 154141514673465932 + 7245648121991724788 + 3635459885065984497
2|80 5478656936628155740 + 4580281535103943922 + 7430905010552484708 + 8080634171247943565 + 9159284159625331094
2|81 3473026089248642616 + 6931888002265061014 + 5767637449624041085 + 1346710799125935244 + 2920859627945475554
2|82 6143106168268178905 + 711573018353881215 + 1134326407041682578 + 8406175880136531387 + 6386504705885209944
2|83 1349020127497767737 + 5189488842439187257 + 3063641638820178318 + 3195418934409629018 + 7902950477443991731
2|84 5347183212039137047 + 6549700997967944431 + 4629776054640788663 + 8553949552026396711 + 7388320420570183613
2|85 2486075527753094225 + 5634374027571229367 + 5357716202599361786 + 3684089368206519075 + 2333929828408156031
2|86 3050930726179859936 + 6068346052645000628 + 909972636745260420 + 5871800014713365033 + 748889669643176975
2|87 3841186368259508123 + 8925562270317348386 + 6635851843887058096 + 7618147169274511532 + 5539685525777575619
2|88 7585816793047098644 + 2152371681984771287 + 5091506085910658131 + 3507142935960581050 + 3064942313530649171
2|89 5237151737512014339 + 5329096954833716252 + 8177375221635137457 + 3369827777687150924 + 4503926777081519066
2|90 1314685457547316481 + 6822102513283366868 + 5961789705524361908 + 990276607450099484 + 4831477202742730095
2|91 256395839798425029 + 446685802481804091 + 8407711916739574673 + 341031471604726080 + 5587677090541309462
2|92 1750425196778721211 + 7239489752546479577 + 2638237332568181756 + 1521372660286109680 + 1692550987991923288
2|93 1262726107297420906 + 2383839954040952953 + 4625720105488438672 + 3151608328916029855 + 3740472026034744739
2|94 8886987431599633326 + 2913085607387777892 + 4809859753353364767 + 5687274343068711921 + 5811256074993249878
2|95 1268116475624077970 + 8261978944478940127 + 195537795840619768 + 9136192081423251087 + 3635996869111292818
2|96 3959734832991649678 + 2190568139217173079 + 1818193502494098752 + 5857412833830759913 + 5022768832993222062
2|97 4721382967672545404 + 8712708914495684940 + 5510261999533797931 + 7822329148334852117 + 4088326356246286511
2|98 8786717586153507295 + 8528971929047477668 + 8354674949996784006 + 7828506928245545575 + 7818590302910129033
2|99 5320765052018997023 + 3387768621777236127 + 381935324592400107 + 6948532647719680995 + 2187393677489992524
2|100 6784696158079178081 + 6002470006536034431 + 7828432265733284687 + 6406083694920707936 + 4569956159017472751
3|1 6927217408036741960 + 6290235834208681506 + 1280934069165537223 + 7341669010737481864 + 7494638246182026644
3|2 5054921721588354445 + 8708618897271944418 + 5709826310624626413 + 3571022807613615303 + 3667215859110217943
3|3 3965457642148062539 + 6857173015131235908 + 1835123700412094835 + 3309609812136188711 + 5499102119443992245
3|4 6914376348281276427 + 5558771336424214737 + 8663762134365519514 + 1253505343994905968 + 9105827677326374787
3|5 4245209316125812992 + 7258870960685433146 + 3036065601488479208 + 7908642850155132194 + 1710952906112239515
3|6 3963251370562199864 + 4897071192853770789 + 6490241778554234141 + 6252808062793600091 + 3636206752023516660
3|7 6637200369320706741 + 1506350399870726973 + 326521573835164226 + 2809553773664252427 + 620343663106613017
3|8 3841766882158768989 + 4710129813903694309 + 6477317834528043642 + 4456535265370944876 + 4032705577373957380
3|9 1405594675047373544 + 6466899644415977863 + 1225019598189409861 + 3053974979636636342 + 2996437520998873664
3|10 1681921067245038178 + 3479972888781379430 + 6800949630048729891 + 8950162020417119084 + 5945117671395287574
3|11 1285850829922380090 + 8300303220021711584 + 9081111282040794548 + 5296159188453369843 + 6424853246272480485
3|12 4924413443860044560 + 5563396121653473465 + 5887574346529635828 + 1333812470379864444 + 6549485008493767722
3|13 4379963041977237803 + 7672590679865031095 + 3079884275560359397 + 4635958118671429852 + 9077734232004505791
3|14 7334365472910245905 + 4411063039641885622 + 7374095076788602319 + 519169977318592451 + 5219951400795808376
3|15 6306671435434887628 + 2616158171457830176 + 7976777221233552507 + 6906615935628529423 + 3549181792774340345
3|16 9015282300355625284 + 5628343229804503844 + 7010445443024726333 + 9073716641601615685 + 3863614885629173685
3|17 4290738417534716858 + 4347991592610763218 + 8327797467858398401 + 6178476164108480240 + 2297783617150191551
3|18 3571273240373139120 + 187506704603043736 + 3204311401123353035 + 1892009380005389691 + 5287877104213227736
3|19 7588539800394143121 + 6663283651959347146 + 1732828906112697906 + 1320884041429966277 + 546432696198020719
3|20 7761643160898682232 + 2102568515983183485 + 6229038886094812853 + 6414889795774528280 + 4023566580761955060
3|21 5627571350934646565 + 3750912933792778181 + 196539205927100991 + 1780325818759342889 + 7546810085789628097
3|22 982431715015971921 + 1555248294906996933 + 5561226391849271249 + 8701760892356211805 + 2884557872190860807
3|23 7872693855845783158 + 1768467073219920876 + 4729406576066868737 + 2220102569241335826 + 1019868836619066426
3|24 7137161056698137876 + 6880554365127157656 + 4552015671401794846 + 7030017236013254592 + 2123937667512159601
3|25 7087104978932546880 + 8105081895858460636 + 5937134742164595956 + 5136728056464447685 + 6196532681548749742
3|26 6771453633316022719 + 448075767207751533 + 3527115116593745703 + 3561718824700257475 + 4330704793178450911
3|27 5104296106479785796 + 7354299901576345770 + 9100060266250548225 + 8392600185953930403 + 7954224358783394548
3|28 5763057419842438947 + 1890730717926549258 + 5882746662808899161 + 6502659164210342622 + 2879261450991615414
3|29 4756469129941873107 + 2963361647177441580 + 1671277183333801491 + 2941661339552941575 + 6657697831789654826
3|30 7260866538488271254 + 9086450220838920713 + 1278247654837291756 + 5294337382563815960 + 5915706099910877796
3|31 4925040276835565282 + 4776193033253038499 + 3873725294076571352 + 7543599668556123816 + 4439133749272169804
3|32 2953170510574401640 + 4222015546202832415 + 2575664766296593790 + 6650553463302185106 + 4948643538828937534
3|33 366216508849999551 + 4727815320907744618 + 4702512537487928462 + 3042558381945504492 + 1447084740142370326
3|34 8515087838323219281 + 8002810358601944211 + 1600566241456252932 + 3321143015185153186 + 6338237672445603016
3|35 7689342985938938117 + 779219880556621799 + 6756904770323574573 + 8650974409698609681 + 8124908589606931095
3|36 7330995512736562106 + 7636026179196151052 + 7853510898109289113 + 8551110095857482570 + 3181461843023621032
3|37 5465267070240352126 + 6254549142859520758 + 5783507363869634702 + 8182228637700225057 + 3463085100484693631
3|38 7232825571180271501 + 2903919496479416394 + 5888548774242778735 + 8958226210736522998 + 2914046407844823353
3|39 6855586856421307050 + 6724989872538975001 + 7268896418197332162 + 4270385128193356718 + 3630135557558800715
3|40 9062208554849145329 + 6907887400462200101 + 2765328582821519857 + 4631298281991425188 + 6267260996088281672
3|41 3648481122880147400 + 3603256639644189344 + 2769868555290593018 + 1538479372636009063 + 6403087524724990833
3|42 242266912923962861 + 3570696312323091627 + 3023782603369374486 + 5141441943487513889 + 5963633567666224544
3|43 7093588944193682616 + 4511336276453503768 + 7555641667692484598 + 342452215128035927 + 4949487200735051387
3|44 3584725457180084906 + 8586579142124121476 + 1743233568350330042 + 51204023967979634 + 8553261226694949111
3|45 3030543621857263978 + 2043120771533291723 + 3988763133588583651 + 9088404268509930005 + 3322168639635441928
3|46 8906392940179041175 + 7473869662830915206 + 5844315817965293309 + 8585056483138928402 + 3275902812792209634
3|47 2018609285488678000 + 485557659729564031 + 2416774550898653372 + 1981102744172269023 + 7465205694950926461
3|48 3803733188896486284 + 1791766910108455330 + 7083721553964047191 + 8198953858165023603 + 2453069140036637135
3|49 2122864112737433233 + 8912696296073804671 + 3518876568560529980 + 3191269155081568021 + 4921204572529945604
3|50 6262481347398942281 + 5179309135602492933 + 425058739059061503 + 6402536101200897656 + 3786712325710779167
3|51 1338305130600444865 + 5138390333279988519 + 4243794280057805632 + 2578576484578265808 + 670521983322116565
3|52 3342320617355009799 + 7469157001089875791 + 6577254600720696667 + 8403636008336619363 + 1666231585277733880
3|53 5754385940270168369 + 4099242291475896131 + 482211418761606803 + 3686566363170819938 + 364421496978591679
3|54 1968075412045327365 + 5320567771878601037 + 4055762084463566100 + 1966043589338796107 + 4053520650529818758
3|55 2435489256637052289 + 1173679970541709731 + 9070603448042209183 + 7446465443952556982 + 8723606609335234174
3|56 3896354287683917714 + 8725789772175074412 + 3595045185344039798 + 948669227682393520 + 8815288200171913952
3|57 6223284096180735590 + 7188671992042851580 + 4206384874672762337 + 3581622092864353417 + 3537906136626116916
3|58 6706761570924431595 + 2304828617118392338 + 1173898745738672637 + 3897938761264055465 + 6209452758639795130
3|59 6514737241959479330 + 7999048074991465665 + 7926649295301098067 + 3407037846848390444 + 4014548779740782282
3|60 5907818046591081039 + 2503351789036966640 + 7770471819471575660 + 3532032722746082603 + 4195128966276687680
3|61 630334378548627254 + 4626256687207763005 + 7063907643038760596 + 7502704520306308014 + 2199515048354971504
3|62 7549092853347335996 + 3406293690346718923 + 2202270212936257741 + 2336087217116278547 + 1021421274398373157
3|63 6571133050360071515 + 1048281760586544115 + 2416722426551908567 + 6924150475764491118 + 1268982702302020372
3|64 8041121697284926703 + 9050745721653099442 + 6486882724822638554 + 3078717086834645740 + 681017888570700087
3|65 7599711582750635234 + 8186532836011569432 + 8006894190411808004 + 7138833884938449683 + 8395993730203298268
3|66 5478117617588568405 + 1577258735752808232 + 972249223447512620 + 4230345612854384401 + 8168447667147720778
3|67 8072242385977899049 + 6826650917305815119 + 6351258827141223585 + 8367193844603215711 + 9207097237350819219
3|68 1845909557589236638 + 4378508623334252380 + 5533560171660441494 + 3870057731922116181 + 1208359860969260635
3|69 7455413741331283640 + 8004288205346384133 + 2551979999169155909 + 3490724634606231622 + 3315580694381158552
3|70 7343512539545676768 + 8605432789971529626 + 1007483952774553112 + 6733806710239833082 + 2576557784715583327
3|71 4422558815780241040 + 5438286277740167926 + 2445764309504648110 + 6595003344379157758 + 486505526629814855
